station_id,lat,lon,state,name
USW00013975,36.2967,-99.7686,OK,GAGE AP
USW00013976,30.1986,-91.9894,LA,LAFAYETTE RGNL AP
USW00013977,33.4561,-93.9878,AR,TEXARKANA WEBB FLD
USW00013978,33.4961,-90.0894,MS,GREENWOOD LEFLORE AP
USW00013980,37.1550,-98.0283,KS,ANTHONY
USW00013981,37.6706,-95.4847,KS,CHANUTE MARTIN JOHNSON AP
USW00013984,39.5514,-97.6508,KS,CONCORDIA ASOS
USW00013985,37.7608,-99.9689,KS,DODGE CITY
USW00013986,38.0683,-97.8608,KS,HUTCHINSON MUNI AP
USW00013987,37.1522,-94.4953,MO,JOPLIN RGNL AP
USW00013988,39.1278,-94.5892,MO,KANSAS CITY DWTN AP
USW00013989,38.3292,-96.1944,KS,EMPORIA ASOS
USW00013991,39.1342,-93.2225,MO,MARSHALL
USW00013993,39.7683,-94.9094,MO,ST JOSEPH ROSECRANS MEM AP
USW00013994,38.7525,-90.3733,MO,ST LOUIS LAMBERT INTL AP
USW00013995,37.2353,-93.4006,MO,SPRINGFIELD
USW00013996,39.0725,-95.6261,KS,TOPEKA ASOS
USW00013997,38.1317,-91.7647,MO,VICHY ROLLA NATL AP
USW00014604,46.6833,-68.0500,ME,PRESQUE ISLE AP
USW00014605,44.3161,-69.7969,ME,AUGUSTA STATE AP
USW00014606,44.7978,-68.8186,ME,BANGOR INTL AP
USW00014607,46.8706,-68.0172,ME,CARIBOU WFO
USW00014609,46.1183,-67.7928,ME,HOULTON AP
USW00014610,45.6478,-68.6925,ME,MILLINOCKET MUNI AP
USW00014615,44.5333,-69.6667,ME,WATERVILLE LEFLEUR AP
USW00014702,42.4681,-71.2947,MA,BEDFORD HANSCOM FLD
USW00014707,41.3281,-72.0489,CT,GROTON NEW LONDON AP
USW00014710,42.9297,-71.4356,NH,MANCHESTER AP
USW00014711,40.1961,-76.7725,PA,MIDDLETOWN HARRISBURG INTL AP
USW00014712,40.3733,-75.9592,PA,READING RGNL AP
USW00014719,40.8506,-72.6192,NY,WESTHAMPTON GABRESKI AP
USW00014732,40.7794,-73.8803,NY,LAGUARDIA AP
USW00014733,42.9489,-78.7367,NY,BUFFALO
USW00014734,40.6828,-74.1692,NJ,NEWARK LIBERTY INTL AP
USW00014735,42.7472,-73.7992,NY,ALBANY INTL AP
USW00014736,40.3000,-78.3167,PA,ALTOONA BLAIR CO AP
USW00014737,40.6497,-75.4478,PA,ALLENTOWN LEHIGH VLY INTL AP
USW00014739,42.3606,-71.0097,MA,BOSTON
USW00014740,41.9375,-72.6819,CT,HARTFORD-BRADLEY INTL AP
USW00014742,44.4683,-73.1500,VT,BURLINGTON INTL AP
USW00014745,43.2050,-71.5025,NH,CONCORD ASOS
USW00014747,42.4933,-79.2761,NY,DUNKIRK CHAUTAUQUA CO AP
USW00014748,42.1567,-76.9028,NY,ELMIRA CORNING RGNL AP
USW00014750,43.3386,-73.6103,NY,GLENS FALLS AP
USW00014751,40.2183,-76.8553,PA,HARRISBURG CAPITAL CITY AP
USW00014752,41.7353,-72.6511,CT,HARTFORD BRAINARD FLD
USW00014753,42.2122,-71.1136,MA,BLUE HILL LCD
USW00014755,44.2703,-71.3033,NH,MT WASHINGTON
USW00014756,41.2542,-70.0589,MA,NANTUCKET MEM AP
USW00014757,41.6258,-73.8817,NY,POUGHKEEPSIE AP
USW00014758,41.2589,-72.8892,CT,NEW HAVEN TWEED AP
USW00014762,40.3550,-79.9214,PA,PITTSBURGH ALLEGHENY CO AP
USW00014763,42.4269,-73.2892,MA,PITTSFIELD MUNI AP
USW00014764,43.6425,-70.3045,ME,PORTLAND JETPORT
USW00014765,41.7225,-71.4325,RI,PROVIDENCE
USW00014768,43.1172,-77.6753,NY,ROCHESTER GTR INTL
USW00014770,40.8192,-76.8658,PA,SELINSGROVE PENN VALLEY AP
USW00014771,43.1111,-76.1039,NY,SYRACUSE HANCOCK INTL AP
USW00014775,42.1600,-72.7125,MA,WESTFIELD BARNES MUNI AP
USW00014777,41.3336,-75.7228,PA,WILKES-BARRE/SCRANTON INTL AP
USW00014778,41.2431,-76.9217,PA,WILLIAMSPORT RGNL AP
USW00014787,41.5300,-71.2833,RI,NEWPORT STATE AP
USW00014792,40.2769,-74.8158,NJ,TRENTON-MERCER AP
USW00014794,41.3508,-71.8056,RI,WESTERLY STATE AP
USW00014804,42.6083,-82.8183,MI,MT CLEMENS ANG BASE
USW00014813,41.0372,-81.4633,OH,AKRON FULTON INTL AP
USW00014814,45.0606,-83.4281,MI,ALPENA WWTP
USW00014815,42.3119,-85.2414,MI,BATTLE CREEK KELLOGG AP
USW00014817,44.2656,-85.3967,MI,CADILLAC
USW00014819,41.7842,-87.7553,IL,CHICAGO MIDWAY AP
USW00014820,41.4133,-81.8600,OH,CLEVELAND
USW00014821,39.9906,-82.8769,OH,JOHN GLENN INTL AP
USW00014822,42.4072,-83.0089,MI,DETROIT CITY AP
USW00014825,41.0136,-83.6681,OH,FINDLAY AP
USW00014826,42.9669,-83.7500,MI,FLINT FCWOS
USW00014827,40.9725,-85.2064,IN,FT WAYNE INTL AP
USW00014828,43.9758,-84.4908,MI,GLADWIN
USW00014829,41.5264,-85.7872,IN,GOSHEN MUNI AP
USW00014833,42.2636,-84.4564,MI,JACKSON REYNOLDS FLD
USW00014834,41.5500,-88.0833,IL,JOLIET
USW00014835,40.4122,-86.9475,IN,LAFAYETTE PURDUE UNIV AP
USW00014836,42.7761,-84.5997,MI,LANSING CAPITAL CITY AP
USW00014837,43.1406,-89.3453,WI,MADISON DANE CO RGNL AP
USW00014838,46.5458,-87.3794,MI,MARQUETTE
USW00014839,42.9550,-87.9044,WI,MILWAUKEE MITCHELL AP
USW00014840,43.1711,-86.2369,MI,MUSKEGON CO AP
USW00014841,45.5644,-84.7928,MI,PELLSTON RGNL AP
USW00014842,40.6675,-89.6842,IL,GENERAL WAYNE A DOWNING INTL A
USW00014845,43.5281,-84.0814,MI,SAGINAW MBS INTL AP
USW00014846,41.4500,-82.7167,OH,SANDUSKY
USW00014847,46.4800,-84.3581,MI,SAULT STE MARIE SANDERSON FLD
USW00014848,41.7072,-86.3164,IN,S BEND AP
USW00014849,41.5667,-83.4667,OH,TOLEDO WB AP
USW00014850,44.7389,-85.5678,MI,TRAVERSE CY CHERRY CAPITAL AP
USW00014852,41.2547,-80.6736,OH,YOUNGSTOWN-WARREN RGNL AP
USW00014853,42.2367,-83.5264,MI,DETROIT WILLOW RUN AP
USW00014858,47.1658,-88.4808,MI,HANCOCK HOUGHTON CO AP
USW00014860,42.0803,-80.1822,PA,ERIE INTL AP
USW00014880,42.4256,-87.8633,IL,CHICAGO WAUKEGAN RGNL AP
USW00014891,40.8203,-82.5178,OH,MANSFIELD LAHM RGNL AP
USW00014894,40.1700,-80.6442,WV,WHEELING OHIO CO AP
USW00014895,40.9181,-81.4433,OH,AKRON CANTON AP
USW00014897,44.9275,-89.6253,WI,WAUSAU ASOS
USW00014898,44.4986,-88.1111,WI,GREEN BAY
USW00014905,40.7333,-99.0000,NE,KEARNEY MUNI AP
USW00014910,45.8681,-95.3939,MN,ALEXANDRIA CHANDLER FLD
USW00014913,46.8369,-92.2097,MN,DULUTH
USW00014914,46.9242,-96.8120,ND,FARGO HECTOR INTL AP
USW00014916,47.9428,-97.1831,ND,GRAND FORKS INTL AP
USW00014918,48.5594,-93.3956,MN,INTL FALLS INTL AP
USW00014919,46.9258,-98.6703,ND,JAMESTOWN MUNI AP
USW00014920,43.8792,-91.2531,WI,LA CROSSE MUNI AP
USW00014921,43.2111,-90.1875,WI,LONE ROCK TRI CO AP
USW00014922,44.8853,-93.2314,MN,MINNEAPOLIS-ST PAUL INTL AP
USW00014923,41.4481,-90.5236,IL,MOLINE QUAD CITY INTL AP
USW00014924,48.9711,-97.2417,ND,PEMBINA
USW00014925,43.9039,-92.4919,MN,ROCHESTER INTL AP
USW00014926,45.5442,-94.0517,MN,ST CLOUD RGNL AP
USW00014927,44.9322,-93.0558,MN,ST PAUL DWTN AP
USW00014929,45.4558,-98.4133,SD,ABERDEEN
USW00014930,41.4500,-95.0667,IA,ATLANTIC CAA AP
USW00014931,40.7728,-91.1256,IA,BURLINGTON MUNI AP
USW00014933,41.5339,-93.6531,IA,DES MOINES INTL AP
USW00014935,40.9614,-98.3131,NE,GRAND IS CNTRL NE RGNL AP
USW00014936,44.3792,-98.2228,SD,HURON RGNL AP
USW00014937,41.6394,-91.5444,IA,IOWA CITY MUNI AP
USW00014938,40.0967,-92.5469,MO,KIRKSVILLE RGNL AP
USW00014939,40.8478,-96.7647,NE,LINCOLN AP
USW00014940,43.1544,-93.3261,IA,MASON CITY MUNI AP
USW00014941,41.9800,-97.4336,NE,NORFOLK KARL STEFAN MEM AP
USW00014942,41.3119,-95.9019,NE,OMAHA EPPLEY AIRFIELD
USW00014943,42.3917,-96.3794,IA,SIOUX CITY AP
USW00014944,43.5878,-96.7294,SD,SIOUX FALLS
USW00014946,44.9044,-97.1494,SD,WATERTOWN RGNL AP
USW00014950,41.1008,-92.4444,IA,OTTUMWA IND AP
USW00014954,44.2167,-93.9167,MN,MANKATO MUNI AP
USW00014966,43.0725,-92.6108,IA,NE IOWA RGNL AP
USW00014972,43.1683,-95.2100,IA,SPENCER MUNI AP
USW00014989,40.8942,-97.6258,NE,YORK
USW00014990,41.8831,-91.7247,IA,CEDAR RAPIDS MUNI AP
USW00014991,44.8667,-91.4881,WI,CHIPPEWA VALLEY RGNL AP
USW00014992,44.5483,-95.0806,MN,REDWOOD FALLS MUNI AP
USW00014993,40.6500,-94.0000,IA,LAMONI
USW00014994,40.7886,-99.7708,NE,LEXINGTON KELLY FLD
USW00014995,45.7728,-92.6886,WI,GRANTSBURG
USW00021504,19.7192,-155.0489,HI,HILO INTL AP 87
USW00021510,19.7378,-156.0481,HI,KAILUA KONA KE-AHOLE AP
USW00021514,19.5353,-155.5761,HI,MAUNA LOA 5 NNE
USW00021515,19.6450,-155.0828,HI,HILO 5 S
USW00022001,29.3667,-100.7833,TX,DEL RIO LAUGHLIN AFB
USW00022010,29.3783,-100.9269,TX,DEL RIO INTL AP
USW00022016,29.3483,-103.2092,TX,PANTHER JUNCTION 2 N
USW00022516,20.8886,-156.4344,HI,KAHULUI AP
USW00022519,21.4506,-157.7681,HI,KANEOHE BAY MCAS
USW00022521,21.3239,-157.9394,HI,HONOLULU INTL AP
USW00022534,21.1544,-157.0961,HI,MOLOKAI KAUNAKAKAI MOLOKAI AP
USW00022536,21.9806,-159.3386,HI,LIHUE WSO AP 1020.1
USW00022551,21.3056,-158.0658,HI,EWA KALAELOA AP
USW00023007,34.4275,-100.2839,TX,CHILDRESS MUNI AP
USW00023009,33.3072,-104.5081,NM,ROSWELL IND AIR PK
USW00023020,37.0500,-100.9667,KS,LIBERAL MUNI AP
USW00023023,31.9433,-102.1892,TX,MIDLAND ODESSA
USW00023034,31.3714,-100.4925,TX,SAN ANGELO
USW00023040,31.7800,-103.2017,TX,WINK FAA AP
USW00023042,33.6542,-101.8142,TX,LUBBOCK
USW00023044,31.8122,-106.3775,TX,EL PASO INTL AP
USW00023047,35.2333,-101.7092,TX,AMARILLO
USW00023048,35.1806,-103.6014,NM,TUCUMCARI MUNI AP
USW00023049,35.6108,-106.0958,NM,SANTA FE CO MUNI AP
USW00023050,35.0419,-106.6156,NM,ALBUQUERQUE INTL AP
USW00023051,36.4483,-103.1536,NM,CLAYTON MUNI AIR PK
USW00023052,36.7417,-104.5078,NM,RATON MUNI CREWS FLD AP
USW00023054,35.6558,-105.1386,NM,LAS VEGAS MUNI AP
USW00023061,37.4394,-105.8617,CO,ALAMOSA-BERGMAN FLD
USW00023062,39.7633,-104.8694,CO,DENVER-STAPLETON
USW00023064,37.9219,-100.7242,KS,GARDEN CITY RGNL AP
USW00023065,39.3669,-101.7003,KS,GOODLAND
USW00023066,39.1344,-108.5408,CO,GRAND JUNCTION WALKER FLD
